/usr/local/lib/python3.11/dist-packages/dgl/heterograph.py:92: DGLWarning: Recommend creating graphs by `dgl.graph(data)` instead of `dgl.DGLGraph(data)`.
  dgl_warning(
Debug: Dataset computers train_idx: 2007, val_idx: 669, test_idx: 10705
Debug: Dataset computers train_idx: 10, val_idx: 10, test_idx: 10
Dataset: computers | #Nodes: 13381 | #Edges: 491556 | #Classes: 10 |#Features: 767
Epoch 00008 | Loss(train) 2.1433 | Acc(train) 0.2008 | Acc(val) 0.3587 |
Epoch 00009 | Loss(train) 2.1099 | Acc(train) 0.2262 | Acc(val) 0.3558 |
Epoch 00010 | Loss(train) 2.0985 | Acc(train) 0.2546 | Acc(val) 0.3707 |
Epoch 00011 | Loss(train) 2.0830 | Acc(train) 0.2681 | Acc(val) 0.3931 |
Epoch 00012 | Loss(train) 2.0039 | Acc(train) 0.2865 | Acc(val) 0.3827 |
Epoch 00013 | Loss(train) 1.9897 | Acc(train) 0.3428 | Acc(val) 0.3662 |
Epoch 00014 | Loss(train) 1.9556 | Acc(train) 0.3563 | Acc(val) 0.3558 |
Epoch 00015 | Loss(train) 1.9777 | Acc(train) 0.3737 | Acc(val) 0.3558 |
Epoch 00016 | Loss(train) 1.9137 | Acc(train) 0.3742 | Acc(val) 0.3662 |
Epoch 00017 | Loss(train) 1.8891 | Acc(train) 0.3757 | Acc(val) 0.3797 |
Epoch 00018 | Loss(train) 1.8691 | Acc(train) 0.3702 | Acc(val) 0.3842 |
Epoch 00019 | Loss(train) 1.8391 | Acc(train) 0.3936 | Acc(val) 0.3752 |
Epoch 00020 | Loss(train) 1.8114 | Acc(train) 0.3847 | Acc(val) 0.3617 |
Epoch 00021 | Loss(train) 1.8112 | Acc(train) 0.4026 | Acc(val) 0.3722 |
Epoch 00022 | Loss(train) 1.7721 | Acc(train) 0.3921 | Acc(val) 0.3797 |
Epoch 00023 | Loss(train) 1.7587 | Acc(train) 0.4041 | Acc(val) 0.3976 |
Epoch 00024 | Loss(train) 1.7453 | Acc(train) 0.4180 | Acc(val) 0.4380 |
Epoch 00025 | Loss(train) 1.7287 | Acc(train) 0.4061 | Acc(val) 0.4574 |
Epoch 00026 | Loss(train) 1.7071 | Acc(train) 0.4081 | Acc(val) 0.4484 |
Epoch 00027 | Loss(train) 1.7057 | Acc(train) 0.4215 | Acc(val) 0.4589 |
Epoch 00028 | Loss(train) 1.6782 | Acc(train) 0.4190 | Acc(val) 0.4858 |
Epoch 00029 | Loss(train) 1.6438 | Acc(train) 0.4215 | Acc(val) 0.5007 |
Epoch 00030 | Loss(train) 1.6510 | Acc(train) 0.4145 | Acc(val) 0.5097 |
Epoch 00031 | Loss(train) 1.6319 | Acc(train) 0.4325 | Acc(val) 0.5157 |
Epoch 00032 | Loss(train) 1.6044 | Acc(train) 0.4270 | Acc(val) 0.5157 |
Epoch 00033 | Loss(train) 1.5726 | Acc(train) 0.4489 | Acc(val) 0.5306 |*
Epoch 00034 | Loss(train) 1.5782 | Acc(train) 0.4420 | Acc(val) 0.5680 |*
Epoch 00035 | Loss(train) 1.5507 | Acc(train) 0.4604 | Acc(val) 0.5725 |*
Epoch 00036 | Loss(train) 1.5459 | Acc(train) 0.4654 | Acc(val) 0.5336 |
Epoch 00037 | Loss(train) 1.5240 | Acc(train) 0.4639 | Acc(val) 0.5441 |
Epoch 00038 | Loss(train) 1.5028 | Acc(train) 0.4554 | Acc(val) 0.5919 |*
Epoch 00039 | Loss(train) 1.4885 | Acc(train) 0.4753 | Acc(val) 0.6278 |*
Epoch 00040 | Loss(train) 1.5032 | Acc(train) 0.4943 | Acc(val) 0.6099 |
Epoch 00041 | Loss(train) 1.4863 | Acc(train) 0.4973 | Acc(val) 0.5650 |
Epoch 00042 | Loss(train) 1.4509 | Acc(train) 0.4873 | Acc(val) 0.5561 |
Epoch 00043 | Loss(train) 1.4397 | Acc(train) 0.4898 | Acc(val) 0.5770 |
Epoch 00044 | Loss(train) 1.4444 | Acc(train) 0.4928 | Acc(val) 0.6368 |*
Epoch 00045 | Loss(train) 1.4233 | Acc(train) 0.4933 | Acc(val) 0.6577 |*
Epoch 00046 | Loss(train) 1.4161 | Acc(train) 0.5017 | Acc(val) 0.6428 |
Epoch 00047 | Loss(train) 1.3907 | Acc(train) 0.5212 | Acc(val) 0.6233 |
Epoch 00048 | Loss(train) 1.4161 | Acc(train) 0.5107 | Acc(val) 0.6054 |
Epoch 00049 | Loss(train) 1.3965 | Acc(train) 0.5072 | Acc(val) 0.6233 |
Epoch 00050 | Loss(train) 1.3911 | Acc(train) 0.5077 | Acc(val) 0.6442 |
Epoch 00051 | Loss(train) 1.3266 | Acc(train) 0.5391 | Acc(val) 0.6547 |
Epoch 00052 | Loss(train) 1.3555 | Acc(train) 0.5321 | Acc(val) 0.6383 |
Epoch 00053 | Loss(train) 1.3401 | Acc(train) 0.5336 | Acc(val) 0.6338 |
Epoch 00054 | Loss(train) 1.3444 | Acc(train) 0.5301 | Acc(val) 0.6532 |
Epoch 00055 | Loss(train) 1.2970 | Acc(train) 0.5406 | Acc(val) 0.6622 |*
Epoch 00056 | Loss(train) 1.2985 | Acc(train) 0.5501 | Acc(val) 0.6652 |*
Epoch 00057 | Loss(train) 1.2798 | Acc(train) 0.5645 | Acc(val) 0.6547 |
Epoch 00058 | Loss(train) 1.2990 | Acc(train) 0.5391 | Acc(val) 0.6622 |
Epoch 00059 | Loss(train) 1.2717 | Acc(train) 0.5605 | Acc(val) 0.6682 |*
Epoch 00060 | Loss(train) 1.2755 | Acc(train) 0.5580 | Acc(val) 0.6697 |*
Epoch 00061 | Loss(train) 1.2684 | Acc(train) 0.5575 | Acc(val) 0.6771 |*
Epoch 00062 | Loss(train) 1.2741 | Acc(train) 0.5561 | Acc(val) 0.6801 |*
Epoch 00063 | Loss(train) 1.2471 | Acc(train) 0.5720 | Acc(val) 0.6786 |
Epoch 00064 | Loss(train) 1.2296 | Acc(train) 0.5705 | Acc(val) 0.6741 |
Epoch 00065 | Loss(train) 1.2200 | Acc(train) 0.5720 | Acc(val) 0.6726 |
Epoch 00066 | Loss(train) 1.2392 | Acc(train) 0.5730 | Acc(val) 0.6801 |
Epoch 00067 | Loss(train) 1.2301 | Acc(train) 0.5805 | Acc(val) 0.6861 |*
Epoch 00068 | Loss(train) 1.2317 | Acc(train) 0.5785 | Acc(val) 0.6846 |
Epoch 00069 | Loss(train) 1.2030 | Acc(train) 0.5909 | Acc(val) 0.6786 |
Epoch 00070 | Loss(train) 1.2108 | Acc(train) 0.5894 | Acc(val) 0.6786 |
Epoch 00071 | Loss(train) 1.2273 | Acc(train) 0.5889 | Acc(val) 0.6846 |
Epoch 00072 | Loss(train) 1.1994 | Acc(train) 0.5845 | Acc(val) 0.6861 |
Epoch 00073 | Loss(train) 1.1896 | Acc(train) 0.5909 | Acc(val) 0.6936 |*
Epoch 00074 | Loss(train) 1.2458 | Acc(train) 0.5755 | Acc(val) 0.6741 |
Epoch 00075 | Loss(train) 1.2515 | Acc(train) 0.5755 | Acc(val) 0.6846 |
Epoch 00076 | Loss(train) 1.1719 | Acc(train) 0.6094 | Acc(val) 0.6936 |
Epoch 00077 | Loss(train) 1.1722 | Acc(train) 0.6009 | Acc(val) 0.7025 |*
Epoch 00078 | Loss(train) 1.1787 | Acc(train) 0.5999 | Acc(val) 0.6891 |
Epoch 00079 | Loss(train) 1.1705 | Acc(train) 0.6024 | Acc(val) 0.6846 |
Epoch 00080 | Loss(train) 1.1669 | Acc(train) 0.6004 | Acc(val) 0.6891 |
Epoch 00081 | Loss(train) 1.1543 | Acc(train) 0.6283 | Acc(val) 0.6996 |
Epoch 00082 | Loss(train) 1.1627 | Acc(train) 0.6029 | Acc(val) 0.7040 |*
Epoch 00083 | Loss(train) 1.1769 | Acc(train) 0.6094 | Acc(val) 0.6861 |
Epoch 00084 | Loss(train) 1.1428 | Acc(train) 0.6124 | Acc(val) 0.6786 |
Epoch 00085 | Loss(train) 1.1599 | Acc(train) 0.6074 | Acc(val) 0.6801 |
Epoch 00086 | Loss(train) 1.1484 | Acc(train) 0.6163 | Acc(val) 0.6906 |
Epoch 00087 | Loss(train) 1.1519 | Acc(train) 0.6049 | Acc(val) 0.6981 |
Epoch 00088 | Loss(train) 1.1681 | Acc(train) 0.6024 | Acc(val) 0.6936 |
Epoch 00089 | Loss(train) 1.1452 | Acc(train) 0.6079 | Acc(val) 0.6951 |
Epoch 00090 | Loss(train) 1.1350 | Acc(train) 0.6208 | Acc(val) 0.6966 |
Epoch 00091 | Loss(train) 1.1209 | Acc(train) 0.6188 | Acc(val) 0.6966 |
Epoch 00092 | Loss(train) 1.1178 | Acc(train) 0.6293 | Acc(val) 0.6936 |
Epoch 00093 | Loss(train) 1.1394 | Acc(train) 0.6099 | Acc(val) 0.7010 |
Epoch 00094 | Loss(train) 1.1319 | Acc(train) 0.6183 | Acc(val) 0.6996 |
Epoch 00095 | Loss(train) 1.1325 | Acc(train) 0.6238 | Acc(val) 0.6891 |
Epoch 00096 | Loss(train) 1.1290 | Acc(train) 0.6233 | Acc(val) 0.6936 |
Epoch 00097 | Loss(train) 1.1067 | Acc(train) 0.6129 | Acc(val) 0.6996 |
Epoch 00098 | Loss(train) 1.1130 | Acc(train) 0.6313 | Acc(val) 0.7070 |*
Epoch 00099 | Loss(train) 1.0858 | Acc(train) 0.6298 | Acc(val) 0.7055 |
Epoch 00100 | Loss(train) 1.1010 | Acc(train) 0.6308 | Acc(val) 0.6996 |
Epoch 00101 | Loss(train) 1.0907 | Acc(train) 0.6318 | Acc(val) 0.6936 |
Epoch 00102 | Loss(train) 1.1005 | Acc(train) 0.6208 | Acc(val) 0.6921 |
Epoch 00103 | Loss(train) 1.1136 | Acc(train) 0.6213 | Acc(val) 0.6996 |
Epoch 00104 | Loss(train) 1.1274 | Acc(train) 0.6183 | Acc(val) 0.7025 |
Epoch 00105 | Loss(train) 1.0975 | Acc(train) 0.6313 | Acc(val) 0.7220 |*
Epoch 00106 | Loss(train) 1.0862 | Acc(train) 0.6363 | Acc(val) 0.7354 |*
Epoch 00107 | Loss(train) 1.0738 | Acc(train) 0.6298 | Acc(val) 0.6996 |
Epoch 00108 | Loss(train) 1.0941 | Acc(train) 0.6288 | Acc(val) 0.6876 |
Epoch 00109 | Loss(train) 1.0911 | Acc(train) 0.6393 | Acc(val) 0.7040 |
Epoch 00110 | Loss(train) 1.0989 | Acc(train) 0.6283 | Acc(val) 0.7399 |*
Epoch 00111 | Loss(train) 1.0888 | Acc(train) 0.6373 | Acc(val) 0.7474 |*
Epoch 00112 | Loss(train) 1.0914 | Acc(train) 0.6457 | Acc(val) 0.7339 |
Epoch 00113 | Loss(train) 1.0828 | Acc(train) 0.6368 | Acc(val) 0.7070 |
Epoch 00114 | Loss(train) 1.0326 | Acc(train) 0.6492 | Acc(val) 0.6936 |
Epoch 00115 | Loss(train) 1.0718 | Acc(train) 0.6363 | Acc(val) 0.7055 |
Epoch 00116 | Loss(train) 1.0411 | Acc(train) 0.6348 | Acc(val) 0.7145 |
Epoch 00117 | Loss(train) 1.0834 | Acc(train) 0.6338 | Acc(val) 0.7100 |
Epoch 00118 | Loss(train) 1.0537 | Acc(train) 0.6353 | Acc(val) 0.7010 |
Epoch 00119 | Loss(train) 1.0786 | Acc(train) 0.6492 | Acc(val) 0.7040 |
Epoch 00120 | Loss(train) 1.0629 | Acc(train) 0.6253 | Acc(val) 0.7145 |
Epoch 00121 | Loss(train) 1.0443 | Acc(train) 0.6522 | Acc(val) 0.7175 |
Epoch 00122 | Loss(train) 1.0589 | Acc(train) 0.6432 | Acc(val) 0.7220 |
Epoch 00123 | Loss(train) 1.0555 | Acc(train) 0.6428 | Acc(val) 0.7250 |
Epoch 00124 | Loss(train) 1.0717 | Acc(train) 0.6388 | Acc(val) 0.7280 |
Epoch 00125 | Loss(train) 1.0512 | Acc(train) 0.6487 | Acc(val) 0.7369 |
Epoch 00126 | Loss(train) 1.0323 | Acc(train) 0.6467 | Acc(val) 0.7504 |*
Epoch 00127 | Loss(train) 1.0366 | Acc(train) 0.6502 | Acc(val) 0.7519 |*
Epoch 00128 | Loss(train) 1.0325 | Acc(train) 0.6482 | Acc(val) 0.7519 |
Epoch 00129 | Loss(train) 1.0354 | Acc(train) 0.6447 | Acc(val) 0.7414 |
Epoch 00130 | Loss(train) 1.0515 | Acc(train) 0.6607 | Acc(val) 0.7384 |
Epoch 00131 | Loss(train) 1.0338 | Acc(train) 0.6492 | Acc(val) 0.7294 |
Epoch 00132 | Loss(train) 1.0300 | Acc(train) 0.6517 | Acc(val) 0.7369 |
Epoch 00133 | Loss(train) 0.9961 | Acc(train) 0.6592 | Acc(val) 0.7175 |
Epoch 00134 | Loss(train) 1.0533 | Acc(train) 0.6467 | Acc(val) 0.7040 |
Epoch 00135 | Loss(train) 1.0527 | Acc(train) 0.6413 | Acc(val) 0.7085 |
Epoch 00136 | Loss(train) 1.0481 | Acc(train) 0.6418 | Acc(val) 0.7354 |
Epoch 00137 | Loss(train) 1.1464 | Acc(train) 0.6472 | Acc(val) 0.7235 |
Epoch 00138 | Loss(train) 1.0251 | Acc(train) 0.6572 | Acc(val) 0.7205 |
Epoch 00139 | Loss(train) 1.0553 | Acc(train) 0.6388 | Acc(val) 0.7145 |
Epoch 00140 | Loss(train) 1.0439 | Acc(train) 0.6632 | Acc(val) 0.7369 |
Epoch 00141 | Loss(train) 1.0412 | Acc(train) 0.6572 | Acc(val) 0.7354 |
Epoch 00142 | Loss(train) 1.0436 | Acc(train) 0.6507 | Acc(val) 0.7414 |
Epoch 00143 | Loss(train) 1.0494 | Acc(train) 0.6408 | Acc(val) 0.7489 |
Epoch 00144 | Loss(train) 1.0093 | Acc(train) 0.6617 | Acc(val) 0.7489 |
Epoch 00145 | Loss(train) 1.0483 | Acc(train) 0.6542 | Acc(val) 0.7474 |
Epoch 00146 | Loss(train) 1.0123 | Acc(train) 0.6597 | Acc(val) 0.7459 |
Epoch 00147 | Loss(train) 0.9969 | Acc(train) 0.6647 | Acc(val) 0.7459 |
Epoch 00148 | Loss(train) 1.0150 | Acc(train) 0.6592 | Acc(val) 0.7265 |
Epoch 00149 | Loss(train) 1.0460 | Acc(train) 0.6353 | Acc(val) 0.7100 |
Epoch 00150 | Loss(train) 1.0179 | Acc(train) 0.6333 | Acc(val) 0.7235 |
Epoch 00151 | Loss(train) 1.0109 | Acc(train) 0.6587 | Acc(val) 0.7608 |*
Epoch 00152 | Loss(train) 1.0468 | Acc(train) 0.6512 | Acc(val) 0.7713 |*
Epoch 00153 | Loss(train) 1.0514 | Acc(train) 0.6562 | Acc(val) 0.7623 |
Epoch 00154 | Loss(train) 1.0567 | Acc(train) 0.6388 | Acc(val) 0.7339 |
Epoch 00155 | Loss(train) 0.9993 | Acc(train) 0.6746 | Acc(val) 0.7265 |
Epoch 00156 | Loss(train) 1.0307 | Acc(train) 0.6492 | Acc(val) 0.7384 |
Epoch 00157 | Loss(train) 1.0438 | Acc(train) 0.6512 | Acc(val) 0.7519 |
Epoch 00158 | Loss(train) 1.0301 | Acc(train) 0.6482 | Acc(val) 0.7623 |
Epoch 00159 | Loss(train) 1.0141 | Acc(train) 0.6721 | Acc(val) 0.7653 |
Epoch 00160 | Loss(train) 1.0749 | Acc(train) 0.6712 | Acc(val) 0.7399 |
Epoch 00161 | Loss(train) 1.0242 | Acc(train) 0.6617 | Acc(val) 0.7354 |
Epoch 00162 | Loss(train) 1.0124 | Acc(train) 0.6557 | Acc(val) 0.7429 |
Epoch 00163 | Loss(train) 1.0111 | Acc(train) 0.6572 | Acc(val) 0.7578 |
Epoch 00164 | Loss(train) 0.9995 | Acc(train) 0.6677 | Acc(val) 0.7728 |*
Epoch 00165 | Loss(train) 1.0402 | Acc(train) 0.6487 | Acc(val) 0.7593 |
Epoch 00166 | Loss(train) 0.9845 | Acc(train) 0.6662 | Acc(val) 0.7549 |
Epoch 00167 | Loss(train) 1.0088 | Acc(train) 0.6667 | Acc(val) 0.7578 |
Epoch 00168 | Loss(train) 0.9927 | Acc(train) 0.6632 | Acc(val) 0.7608 |
Epoch 00169 | Loss(train) 0.9920 | Acc(train) 0.6692 | Acc(val) 0.7549 |
Epoch 00170 | Loss(train) 0.9685 | Acc(train) 0.6721 | Acc(val) 0.7429 |
Epoch 00171 | Loss(train) 0.9931 | Acc(train) 0.6602 | Acc(val) 0.7339 |
Epoch 00172 | Loss(train) 0.9984 | Acc(train) 0.6712 | Acc(val) 0.7369 |
Epoch 00173 | Loss(train) 0.9760 | Acc(train) 0.6652 | Acc(val) 0.7549 |
Epoch 00174 | Loss(train) 0.9988 | Acc(train) 0.6562 | Acc(val) 0.7623 |
Epoch 00175 | Loss(train) 0.9566 | Acc(train) 0.6632 | Acc(val) 0.7578 |
Epoch 00176 | Loss(train) 0.9932 | Acc(train) 0.6692 | Acc(val) 0.7534 |
Epoch 00177 | Loss(train) 0.9693 | Acc(train) 0.6816 | Acc(val) 0.7638 |
Epoch 00178 | Loss(train) 0.9769 | Acc(train) 0.6667 | Acc(val) 0.7578 |
Epoch 00179 | Loss(train) 0.9396 | Acc(train) 0.6831 | Acc(val) 0.7608 |
Epoch 00180 | Loss(train) 1.0099 | Acc(train) 0.6687 | Acc(val) 0.7638 |
Epoch 00181 | Loss(train) 0.9669 | Acc(train) 0.6731 | Acc(val) 0.7623 |
Epoch 00182 | Loss(train) 0.9915 | Acc(train) 0.6716 | Acc(val) 0.7564 |
Epoch 00183 | Loss(train) 0.9583 | Acc(train) 0.6617 | Acc(val) 0.7578 |
Epoch 00184 | Loss(train) 0.9774 | Acc(train) 0.6662 | Acc(val) 0.7593 |
Epoch 00185 | Loss(train) 0.9998 | Acc(train) 0.6677 | Acc(val) 0.7504 |
Epoch 00186 | Loss(train) 0.9820 | Acc(train) 0.6692 | Acc(val) 0.7683 |
Epoch 00187 | Loss(train) 0.9482 | Acc(train) 0.6826 | Acc(val) 0.7683 |
Epoch 00188 | Loss(train) 0.9726 | Acc(train) 0.6786 | Acc(val) 0.7608 |
Epoch 00189 | Loss(train) 0.9609 | Acc(train) 0.6771 | Acc(val) 0.7608 |
Epoch 00190 | Loss(train) 0.9780 | Acc(train) 0.6736 | Acc(val) 0.7593 |
Epoch 00191 | Loss(train) 0.9941 | Acc(train) 0.6657 | Acc(val) 0.7668 |
Epoch 00192 | Loss(train) 0.9586 | Acc(train) 0.6741 | Acc(val) 0.7593 |
Epoch 00193 | Loss(train) 0.9829 | Acc(train) 0.6756 | Acc(val) 0.7593 |
Epoch 00194 | Loss(train) 0.9806 | Acc(train) 0.6811 | Acc(val) 0.7534 |
Epoch 00195 | Loss(train) 0.9652 | Acc(train) 0.6786 | Acc(val) 0.7623 |
Epoch 00196 | Loss(train) 1.0540 | Acc(train) 0.6527 | Acc(val) 0.7519 |
Epoch 00197 | Loss(train) 0.9693 | Acc(train) 0.6657 | Acc(val) 0.7578 |
Epoch 00198 | Loss(train) 0.9720 | Acc(train) 0.6712 | Acc(val) 0.7683 |
Epoch 00199 | Loss(train) 0.9631 | Acc(train) 0.6707 | Acc(val) 0.7638 |
Epoch 00200 | Loss(train) 0.9645 | Acc(train) 0.6692 | Acc(val) 0.7623 |
************************************
Start fitting calibration
************************************
Calibration model configuration
Namespace(calibration={'epochs': 1000, 'patience': 50, 'cal_lr': 0.01, 'cal_weight_decay': 0, 'num_bin': 10, 'calibrator_name': 'ETS', 'dist_to_train': None, 'heads': 2, 'bias': 1, 'cal_dropout': 0.4, 'cal_hidden_dim': 64}, gnn={'type': 'gcnii', 'num_layer': 16, 'hid_dim': 64, 'dropout': 0.8, 'norm': None, 'in_dim': 767, 'out_dim': 10}, train={'epochs': 200, 'lr': 0.01, 'weight_decay': 0.001, 'patience': 50})
************************************
************************************
GPU memory allowcation
GPU Memory Allocated: 128.61 MB
GPU Memory Reserved: 276.00 MB
Exp 5/10
************************************
Start fitting model
************************************
Epoch 00001 | Loss(train) 2.3458 | Acc(train) 0.0717 | Acc(val) 0.3558 |*
Epoch 00002 | Loss(train) 2.7266 | Acc(train) 0.3288 | Acc(val) 0.3513 |
Epoch 00003 | Loss(train) 2.1528 | Acc(train) 0.2581 | Acc(val) 0.1749 |
Epoch 00004 | Loss(train) 2.1952 | Acc(train) 0.2123 | Acc(val) 0.1644 |
Epoch 00005 | Loss(train) 2.2279 | Acc(train) 0.1963 | Acc(val) 0.1644 |
Epoch 00006 | Loss(train) 2.2238 | Acc(train) 0.2083 | Acc(val) 0.3617 |*
Epoch 00007 | Loss(train) 2.1311 | Acc(train) 0.2098 | Acc(val) 0.3543 |
Epoch 00008 | Loss(train) 2.0748 | Acc(train) 0.2436 | Acc(val) 0.2481 |
Epoch 00009 | Loss(train) 2.0878 | Acc(train) 0.2267 | Acc(val) 0.3871 |*
Epoch 00010 | Loss(train) 2.0443 | Acc(train) 0.2691 | Acc(val) 0.3558 |
Epoch 00011 | Loss(train) 2.0339 | Acc(train) 0.3079 | Acc(val) 0.3558 |
Epoch 00012 | Loss(train) 2.0323 | Acc(train) 0.3408 | Acc(val) 0.3558 |
Epoch 00013 | Loss(train) 1.9901 | Acc(train) 0.3493 | Acc(val) 0.3558 |
Epoch 00014 | Loss(train) 1.9568 | Acc(train) 0.3428 | Acc(val) 0.3797 |
Epoch 00015 | Loss(train) 1.9678 | Acc(train) 0.3438 | Acc(val) 0.4096 |*
Epoch 00016 | Loss(train) 1.9339 | Acc(train) 0.3692 | Acc(val) 0.3991 |
Epoch 00017 | Loss(train) 1.9202 | Acc(train) 0.3717 | Acc(val) 0.3737 |
Epoch 00018 | Loss(train) 1.8871 | Acc(train) 0.3807 | Acc(val) 0.3558 |
Epoch 00019 | Loss(train) 1.8672 | Acc(train) 0.3837 | Acc(val) 0.3558 |
Epoch 00020 | Loss(train) 1.8449 | Acc(train) 0.3956 | Acc(val) 0.3558 |
Epoch 00021 | Loss(train) 1.8132 | Acc(train) 0.3931 | Acc(val) 0.3558 |
Epoch 00022 | Loss(train) 1.7881 | Acc(train) 0.3961 | Acc(val) 0.3617 |
Epoch 00023 | Loss(train) 1.7638 | Acc(train) 0.4036 | Acc(val) 0.4290 |*
Epoch 00024 | Loss(train) 1.7778 | Acc(train) 0.4041 | Acc(val) 0.4604 |*
Epoch 00025 | Loss(train) 1.7465 | Acc(train) 0.4051 | Acc(val) 0.4036 |
Epoch 00026 | Loss(train) 1.7346 | Acc(train) 0.4056 | Acc(val) 0.3692 |
Epoch 00027 | Loss(train) 1.7334 | Acc(train) 0.4031 | Acc(val) 0.3647 |
Epoch 00028 | Loss(train) 1.7033 | Acc(train) 0.4021 | Acc(val) 0.3857 |
Epoch 00029 | Loss(train) 1.6607 | Acc(train) 0.4141 | Acc(val) 0.4185 |
Epoch 00030 | Loss(train) 1.6602 | Acc(train) 0.4185 | Acc(val) 0.4619 |*
Epoch 00031 | Loss(train) 1.6483 | Acc(train) 0.4275 | Acc(val) 0.4738 |*
Epoch 00032 | Loss(train) 1.6497 | Acc(train) 0.4195 | Acc(val) 0.4843 |*
Epoch 00033 | Loss(train) 1.6358 | Acc(train) 0.4240 | Acc(val) 0.4723 |
Epoch 00034 | Loss(train) 1.6090 | Acc(train) 0.4170 | Acc(val) 0.4753 |
Epoch 00035 | Loss(train) 1.6079 | Acc(train) 0.4145 | Acc(val) 0.5142 |*
Epoch 00036 | Loss(train) 1.5746 | Acc(train) 0.4360 | Acc(val) 0.5471 |*
Epoch 00037 | Loss(train) 1.5768 | Acc(train) 0.4355 | Acc(val) 0.5441 |
Epoch 00038 | Loss(train) 1.5548 | Acc(train) 0.4464 | Acc(val) 0.5501 |*
Epoch 00039 | Loss(train) 1.5607 | Acc(train) 0.4425 | Acc(val) 0.5456 |
Epoch 00040 | Loss(train) 1.5426 | Acc(train) 0.4385 | Acc(val) 0.5217 |
Epoch 00041 | Loss(train) 1.5552 | Acc(train) 0.4425 | Acc(val) 0.5396 |
Epoch 00042 | Loss(train) 1.5167 | Acc(train) 0.4509 | Acc(val) 0.5620 |*
Epoch 00043 | Loss(train) 1.5139 | Acc(train) 0.4614 | Acc(val) 0.5680 |*
Epoch 00044 | Loss(train) 1.4978 | Acc(train) 0.4689 | Acc(val) 0.5695 |*
Epoch 00045 | Loss(train) 1.5032 | Acc(train) 0.4659 | Acc(val) 0.5755 |*
Epoch 00046 | Loss(train) 1.4906 | Acc(train) 0.4748 | Acc(val) 0.6009 |*
Epoch 00047 | Loss(train) 1.4522 | Acc(train) 0.4848 | Acc(val) 0.6353 |*
Epoch 00048 | Loss(train) 1.4468 | Acc(train) 0.4903 | Acc(val) 0.6413 |*
Epoch 00049 | Loss(train) 1.4259 | Acc(train) 0.4873 | Acc(val) 0.6502 |*
Epoch 00050 | Loss(train) 1.4056 | Acc(train) 0.4988 | Acc(val) 0.6562 |*
Epoch 00051 | Loss(train) 1.4201 | Acc(train) 0.4933 | Acc(val) 0.6712 |*
Epoch 00052 | Loss(train) 1.4210 | Acc(train) 0.4943 | Acc(val) 0.6726 |*
Epoch 00053 | Loss(train) 1.4341 | Acc(train) 0.5042 | Acc(val) 0.6652 |
Epoch 00054 | Loss(train) 1.3957 | Acc(train) 0.5042 | Acc(val) 0.6607 |
Epoch 00055 | Loss(train) 1.3615 | Acc(train) 0.5212 | Acc(val) 0.6547 |
Epoch 00056 | Loss(train) 1.3730 | Acc(train) 0.5341 | Acc(val) 0.6682 |
Epoch 00057 | Loss(train) 1.3735 | Acc(train) 0.5277 | Acc(val) 0.6756 |*
Epoch 00058 | Loss(train) 1.3496 | Acc(train) 0.5401 | Acc(val) 0.6801 |*
Epoch 00059 | Loss(train) 1.3330 | Acc(train) 0.5521 | Acc(val) 0.6831 |*
Epoch 00060 | Loss(train) 1.3239 | Acc(train) 0.5476 | Acc(val) 0.6876 |*
Epoch 00061 | Loss(train) 1.3111 | Acc(train) 0.5605 | Acc(val) 0.6861 |
Epoch 00062 | Loss(train) 1.2913 | Acc(train) 0.5825 | Acc(val) 0.6846 |
Epoch 00063 | Loss(train) 1.3016 | Acc(train) 0.5745 | Acc(val) 0.6786 |
Epoch 00064 | Loss(train) 1.3018 | Acc(train) 0.5640 | Acc(val) 0.6756 |
Epoch 00065 | Loss(train) 1.3010 | Acc(train) 0.5561 | Acc(val) 0.6756 |
Epoch 00066 | Loss(train) 1.2923 | Acc(train) 0.5620 | Acc(val) 0.6741 |
Epoch 00067 | Loss(train) 1.2726 | Acc(train) 0.5914 | Acc(val) 0.6726 |
Epoch 00068 | Loss(train) 1.2546 | Acc(train) 0.5884 | Acc(val) 0.6786 |
Epoch 00069 | Loss(train) 1.2455 | Acc(train) 0.5795 | Acc(val) 0.6846 |
Epoch 00070 | Loss(train) 1.2348 | Acc(train) 0.5845 | Acc(val) 0.6786 |
Epoch 00071 | Loss(train) 1.2628 | Acc(train) 0.5680 | Acc(val) 0.6741 |
Epoch 00072 | Loss(train) 1.2253 | Acc(train) 0.5735 | Acc(val) 0.6712 |
Epoch 00073 | Loss(train) 1.2079 | Acc(train) 0.5889 | Acc(val) 0.6726 |
Epoch 00074 | Loss(train) 1.2223 | Acc(train) 0.6014 | Acc(val) 0.6786 |
Epoch 00075 | Loss(train) 1.2091 | Acc(train) 0.5979 | Acc(val) 0.6846 |
Epoch 00076 | Loss(train) 1.2112 | Acc(train) 0.5979 | Acc(val) 0.6786 |
Epoch 00077 | Loss(train) 1.1908 | Acc(train) 0.5879 | Acc(val) 0.6801 |
Epoch 00078 | Loss(train) 1.2001 | Acc(train) 0.5835 | Acc(val) 0.6786 |
Epoch 00079 | Loss(train) 1.1419 | Acc(train) 0.6173 | Acc(val) 0.6786 |
Epoch 00080 | Loss(train) 1.1885 | Acc(train) 0.5989 | Acc(val) 0.6771 |
